Jan,Feb,Mar,Apr,May,Jun
0.10382513661202186,0.6666666666666666,0.3360995850622407,0.34375,0.15463917525773196,0.2727272727272727
0.10382513661202186,0.6666666666666666,0.2556016597510373,0.296875,0.12223858615611194,0.267379679144385
0.1092896174863388,0.8571428571428571,0.061410788381742736,0.015625,0.006627393225331369,0.16577540106951869
0.1092896174863388,0.8571428571428571,0.04398340248962656,0.015625,0.005891016200294551,0.10160427807486629
0.11475409836065574,0.7619047619047619,0.35352697095435687,0.28125,0.13033873343151695,0.2887700534759358
0.11475409836065574,0.7619047619047619,0.2813278008298755,0.28125,0.1134020618556701,0.25133689839572193
0.12021857923497267,0.6666666666666666,0.15518672199170125,0.109375,0.04639175257731958,0.2352941176470588
0.12021857923497267,0.6666666666666666,0.11784232365145228,0.09375,0.04491899852724595,0.2299465240641711
0.12568306010928962,0.7142857142857142,0.06390041493775933,0.109375,0.01914580265095729,0.2459893048128342
0.12568306010928962,0.7142857142857142,0.05975103734439834,0.125,0.020618556701030924,0.25133689839572193
0.13114754098360656,0.2857142857142857,0.06556016597510372,0.046875,0.007363770250368188,0.14438502673796788
0.13114754098360656,0.2857142857142857,0.05560165975103735,0.046875,0.005891016200294551,0.1497326203208556
0.1366120218579235,0.9047619047619047,0.6298755186721993,0.765625,0.2820324005891016,0.3422459893048128
0.1366120218579235,0.9047619047619047,0.5236514522821577,0.6875,0.2511045655375552,0.3422459893048128
0.14207650273224043,0.19047619047619047,0.5676348547717843,0.8125,0.4882179675994109,0.3582887700534759
0.14207650273224043,0.19047619047619047,0.4207468879668049,0.75,0.4167893961708395,0.3529411764705882
0.14754098360655737,0.9047619047619047,0.1767634854771784,0.234375,0.05007363770250368,0.2459893048128342
0.14754098360655737,0.9047619047619047,0.15767634854771784,0.203125,0.04344624447717231,0.25133689839572193
0.15300546448087432,0.7142857142857142,0.35850622406639,0.296875,0.18114874815905743,0.2620320855614973
0.15300546448087432,0.7142857142857142,0.23568464730290456,0.234375,0.12960235640648013,0.267379679144385
0.15846994535519127,0.42857142857142855,0.6547717842323652,0.640625,0.4381443298969072,0.3262032085561497
0.15846994535519127,0.42857142857142855,0.5734439834024897,0.59375,0.406480117820324,0.3262032085561497
0.16393442622950818,0.5238095238095237,0.029045643153526965,0.0625,0.006627393225331369,0.2459893048128342
0.16393442622950818,0.5238095238095237,0.02489626556016597,0.0625,0.006627393225331369,0.24064171122994651
0.16939890710382513,0.42857142857142855,0.8141078838174275,0.640625,0.7349042709867452,0.2727272727272727
0.16939890710382513,0.42857142857142855,0.7360995850622407,0.609375,0.6701030927835051,0.2085561497326203
0.17486338797814208,0.42857142857142855,0.7958506224066391,0.890625,0.9116347569955817,0.3636363636363636
0.17486338797814208,0.42857142857142855,0.6846473029045643,0.796875,0.8527245949926362,0.3582887700534759
0.18032786885245902,0.6666666666666666,0.05062240663900414,0.109375,0.013254786450662739,0.24064171122994651
0.18032786885245902,0.6666666666666666,0.046473029045643155,0.109375,0.008836524300441826,0.2352941176470588
0.18579234972677597,0.23809523809523808,0.13692946058091288,0.0625,0.025036818851251842,0.213903743315508
0.18579234972677597,0.23809523809523808,0.08879668049792533,0.0625,0.020618556701030924,0.2085561497326203
0.1912568306010929,0.6666666666666666,0.12697095435684647,0.140625,0.06111929307805596,0.2459893048128342
0.1912568306010929,0.6666666666666666,0.1062240663900415,0.109375,0.06111929307805596,0.2352941176470588
0.19672131147540983,0.19047619047619047,0.5394190871369294,0.578125,0.2496318114874816,0.3101604278074866
0.19672131147540983,0.19047619047619047,0.46887966804979253,0.53125,0.20839469808541974,0.3101604278074866
0.20218579234972678,0.42857142857142855,0.4224066390041494,0.5625,0.3711340206185567,0.3582887700534759
0.20218579234972678,0.42857142857142855,0.33029045643153526,0.546875,0.30486008836524303,0.320855614973262
0.20765027322404372,0.09523809523809523,0.06970954356846473,0.109375,0.022091310751104563,0.25133689839572193
0.20765027322404372,0.09523809523809523,0.06390041493775933,0.109375,0.01914580265095729,0.24064171122994651
0.23497267759562843,0.9047619047619047,0.6273858921161827,0.640625,0.5147275405007363,0.2994652406417112
0.23497267759562843,0.9047619047619047,0.5468879668049793,0.59375,0.48306332842415317,0.3155080213903743
0.21311475409836064,0.8571428571428571,0.03485477178423236,0.046875,0.005154639175257732,0.17112299465240638
0.21311475409836064,0.8571428571428571,0.022406639004149374,0.046875,0.004418262150220913,0.160427807486631
0.2185792349726776,0.047619047619047616,0.030705394190871364,0.0625,0.028718703976435937,0.1764705882352941
0.2185792349726776,0.047619047619047616,0.02655601659751037,0.078125,0.026509572901325475,0.1925133689839572
0.22404371584699453,0.9523809523809523,0.022406639004149374,0.046875,0.004418262150220913,0.267379679144385
0.22404371584699453,0.9523809523809523,0.021576763485477178,0.03125,0.003681885125184094,0.2299465240641711
0.22950819672131148,0.2857142857142857,0.012448132780082988,0.03125,0.0014727540500736377,0.2085561497326203
0.22950819672131148,0.2857142857142857,0.00746887966804979,0.046875,0.0014727540500736377,0.1871657754010695
0.46994535519125685,0.23809523809523808,0.21327800829875518,0.125,0.07658321060382917,0.2085561497326203
0.46994535519125685,0.23809523809523808,0.14024896265560166,0.109375,0.06553755522827688,0.2085561497326203
0.20218579234972678,0.42857142857142855,0.6821576763485477,0.84375,0.39764359351988215,0.3582887700534759
0.20218579234972678,0.42857142857142855,0.5933609958506224,0.8125,0.3593519882179676,0.3582887700534759
0.24043715846994534,0.5714285714285714,0.017427385892116183,0.109375,0.0022091310751104565,0.2085561497326203
0.24043715846994534,0.5714285714285714,0.015767634854771784,0.078125,0.0014727540500736377,0.2085561497326203
0.2459016393442623,0.19047619047619047,0.5128630705394192,0.375,0.2069219440353461,0.2566844919786096
0.2459016393442623,0.19047619047619047,0.44896265560165977,0.296875,0.18041237113402062,0.2727272727272727
0.25136612021857924,0.047619047619047616,0.23153526970954355,0.21875,0.06921944035346098,0.25133689839572193
0.25136612021857924,0.047619047619047616,0.21493775933609957,0.203125,0.06774668630338734,0.2459893048128342
0.2568306010928962,0.6666666666666666,0.14522821576763487,0.234375,0.05596465390279823,0.267379679144385
0.2568306010928962,0.6666666666666666,0.11203319502074688,0.21875,0.04491899852724595,0.2620320855614973
0.26229508196721313,0.47619047619047616,0.1817427385892116,0.28125,0.03166421207658321,0.27807486631016043
0.26229508196721313,0.47619047619047616,0.14356846473029045,0.359375,0.027245949926362298,0.2994652406417112
0.2677595628415301,0.09523809523809523,0.16597510373443983,0.1875,0.038291605301914576,0.2032085561497326
0.2677595628415301,0.09523809523809523,0.13360995850622406,0.15625,0.033873343151693665,0.2085561497326203
0.273224043715847,0.42857142857142855,0.6887966804979253,0.65625,0.22533136966126657,0.427807486631016
0.273224043715847,0.42857142857142855,0.5991701244813278,0.59375,0.21649484536082475,0.4117647058823529
0.2786885245901639,0.19047619047619047,0.4149377593360996,0.5625,0.41605301914580267,0.3048128342245989
0.2786885245901639,0.19047619047619047,0.36016597510373444,0.5,0.3799705449189985,0.24064171122994651
0.28415300546448086,0.5714285714285714,0.025726141078838173,0.078125,0.006627393225331369,0.160427807486631
0.28415300546448086,0.5714285714285714,0.013278008298755188,0.0625,0.005891016200294551,0.16577540106951869
0.2896174863387978,0.7619047619047619,0.6024896265560167,0.375,0.32989690721649484,0.2192513368983957
0.2896174863387978,0.7619047619047619,0.4149377593360996,0.296875,0.31885125184094254,0.2192513368983957
0.29508196721311475,0.19047619047619047,0.48298755186721987,0.671875,0.4381443298969072,0.3315508021390374
0.29508196721311475,0.19047619047619047,0.366804979253112,0.578125,0.3269513991163476,0.3315508021390374
0.3005464480874317,0.3333333333333333,0.14937759336099585,0.25,0.027245949926362298,0.2299465240641711
0.3005464480874317,0.3333333333333333,0.15269709543568463,0.25,0.02430044182621502,0.1925133689839572
0.30601092896174864,0.5714285714285714,0.00912863070539419,0.09375,0.0014727540500736377,0.2032085561497326
0.30601092896174864,0.5714285714285714,0.004149377593360995,0.09375,0.0007363770250368188,0.2032085561497326
0.3114754098360656,1.0,0.017427385892116183,0.125,0.005154639175257732,0.213903743315508
0.3114754098360656,1.0,0.015767634854771784,0.125,0.004418262150220913,0.2085561497326203
0.31693989071038253,0.42857142857142855,0.40082987551867216,0.46875,0.22974963181148747,0.3475935828877005
0.31693989071038253,0.42857142857142855,0.33443983402489624,0.453125,0.19072164948453607,0.374331550802139
0.3224043715846995,0.9047619047619047,0.4215767634854772,0.703125,0.4852724594992636,0.3422459893048128
0.3224043715846995,0.9047619047619047,0.39999999999999997,0.671875,0.4587628865979381,0.3422459893048128
0.32786885245901637,0.9523809523809523,0.13775933609958504,0.09375,0.022091310751104563,0.1550802139037433
0.32786885245901637,0.9523809523809523,0.0937759336099585,0.125,0.01840942562592047,0.160427807486631
0.3333333333333333,1.0,0.017427385892116183,0.03125,0.0029455081001472753,0.17112299465240638
0.3333333333333333,1.0,0.014937759336099584,0.03125,0.0022091310751104565,0.1925133689839572
0.33879781420765026,0.9047619047619047,0.4323651452282158,0.5,0.24815905743740796,0.3155080213903743
0.33879781420765026,0.9047619047619047,0.35850622406639,0.46875,0.2341678939617084,0.3048128342245989
0.3442622950819672,0.8571428571428571,0.015767634854771784,0.03125,0.0007363770250368188,0.1497326203208556
0.3442622950819672,0.8571428571428571,0.014107883817427384,0.015625,0.0007363770250368188,0.160427807486631
0.34972677595628415,0.047619047619047616,0.08879668049792533,0.171875,0.019882179675994108,0.1978609625668449
0.34972677595628415,0.047619047619047616,0.1004149377593361,0.15625,0.016936671575846836,0.213903743315508
0.3551912568306011,0.09523809523809523,0.24647302904564317,0.375,0.093519882179676,0.2994652406417112
0.3551912568306011,0.09523809523809523,0.20995850622406637,0.3125,0.0743740795287187,0.2941176470588235
0.36065573770491804,0.9047619047619047,0.6315352697095437,0.671875,0.5486008836524301,0.2994652406417112
0.36065573770491804,0.9047619047619047,0.5319502074688798,0.609375,0.5132547864506627,0.3048128342245989
0.366120218579235,0.9047619047619047,0.6937759336099586,0.625,0.5721649484536082,0.3155080213903743
0.366120218579235,0.9047619047619047,0.5518672199170125,0.578125,0.5095729013254786,0.320855614973262
0.37158469945355194,0.6666666666666666,0.25228215767634854,0.234375,0.13033873343151695,0.1871657754010695
0.37158469945355194,0.6666666666666666,0.24979253112033195,0.21875,0.1251840942562592,0.2085561497326203
0.3770491803278688,0.047619047619047616,0.5161825726141079,0.375,0.3711340206185567,0.267379679144385
0.3770491803278688,0.047619047619047616,0.4929460580912863,0.328125,0.35787923416789397,0.2566844919786096
0.3825136612021858,0.09523809523809523,0.18008298755186722,0.3125,0.053019145802650956,0.2994652406417112
0.3825136612021858,0.09523809523809523,0.13941908713692944,0.234375,0.04786450662739322,0.27807486631016043
0.3879781420765027,0.2857142857142857,0.03402489626556016,0.015625,0.008100147275405008,0.16577540106951869
0.3879781420765027,0.2857142857142857,0.02821576763485477,0.015625,0.007363770250368188,0.16577540106951869
0.39344262295081966,0.5714285714285714,0.0033195020746887953,0.140625,0.0022091310751104565,0.267379679144385
0.39344262295081966,0.5714285714285714,0.0,0.125,0.0014727540500736377,0.213903743315508
0.3989071038251366,0.8095238095238095,0.3975103734439834,0.25,0.15316642120765833,0.2620320855614973
0.3989071038251366,0.8095238095238095,0.3112033195020747,0.1875,0.11487481590574375,0.2459893048128342
0.40437158469945356,0.7142857142857142,0.23900414937759334,0.203125,0.16642120765832105,0.25133689839572193
0.40437158469945356,0.7142857142857142,0.1941908713692946,0.203125,0.13991163475699558,0.25133689839572193
0.4098360655737705,0.8095238095238095,0.14522821576763487,0.09375,0.014727540500736375,0.24064171122994651
0.4098360655737705,0.8095238095238095,0.11286307053941907,0.109375,0.011045655375552283,0.2459893048128342
0.41530054644808745,0.9523809523809523,0.24979253112033195,0.5,0.05007363770250368,0.2887700534759358
0.41530054644808745,0.9523809523809523,0.22323651452282156,0.484375,0.05964653902798232,0.374331550802139
0.4207650273224044,0.5714285714285714,0.017427385892116183,0.125,0.0029455081001472753,0.2834224598930481
0.4207650273224044,0.5714285714285714,0.014937759336099584,0.125,0.0029455081001472753,0.2032085561497326
0.4262295081967213,0.9523809523809523,0.01991701244813278,0.265625,0.0014727540500736377,0.3101604278074866
0.4262295081967213,0.9523809523809523,0.014937759336099584,0.28125,0.0007363770250368188,0.2727272727272727
0.43169398907103823,0.8571428571428571,0.014937759336099584,0.03125,0.0,0.2032085561497326
0.43169398907103823,0.8571428571428571,0.011618257261410789,0.03125,0.0,0.2032085561497326
0.4371584699453552,0.047619047619047616,0.12531120331950207,0.171875,0.05670103092783505,0.2085561497326203
0.4371584699453552,0.047619047619047616,0.11037344398340249,0.140625,0.05596465390279823,0.213903743315508
0.4426229508196721,0.23809523809523808,0.00829875518672199,0.015625,0.0029455081001472753,0.1818181818181818
0.4426229508196721,0.23809523809523808,0.004979253112033195,0.03125,0.0022091310751104565,0.1764705882352941
0.44808743169398907,0.9523809523809523,0.15020746887966804,0.40625,0.03755522827687776,0.427807486631016
0.44808743169398907,0.9523809523809523,0.1286307053941909,0.34375,0.033873343151693665,0.44385026737967914
0.453551912568306,0.14285714285714285,0.1850622406639004,0.203125,0.014727540500736375,0.24064171122994651
0.453551912568306,0.14285714285714285,0.10373443983402489,0.234375,0.007363770250368188,0.267379679144385
0.45901639344262296,0.19047619047619047,0.4107883817427386,0.546875,0.3166421207658321,0.3315508021390374
0.45901639344262296,0.19047619047619047,0.33195020746887965,0.453125,0.25846833578792344,0.320855614973262
0.4644808743169399,0.38095238095238093,0.41327800829875516,0.421875,0.08100147275405008,0.2994652406417112
0.4644808743169399,0.38095238095238093,0.3842323651452282,0.40625,0.06995581737849779,0.2620320855614973
0.47540983606557374,0.9523809523809523,0.06721991701244812,0.1875,0.005891016200294551,0.47593582887700536
0.47540983606557374,0.9523809523809523,0.05477178423236514,0.140625,0.006627393225331369,0.44919786096256686
0.4808743169398907,0.14285714285714285,0.23734439834024895,0.25,0.05670103092783505,0.25133689839572193
0.4808743169398907,0.14285714285714285,0.14854771784232365,0.328125,0.047128129602356406,0.2834224598930481
0.48633879781420764,0.7142857142857142,0.46390041493775935,0.34375,0.21354933726067746,0.2727272727272727
0.48633879781420764,0.7142857142857142,0.3767634854771784,0.265625,0.15243004418262152,0.2620320855614973
0.4918032786885246,0.5714285714285714,0.05145228215767634,0.046875,0.017673048600883652,0.1176470588235294
0.4918032786885246,0.5714285714285714,0.029875518672199168,0.046875,0.015463917525773195,0.1176470588235294
0.4972677595628415,0.9523809523809523,0.07468879668049791,0.109375,0.015463917525773195,0.24064171122994651
0.4972677595628415,0.9523809523809523,0.06639004149377592,0.140625,0.019882179675994108,0.47593582887700536
0.5027322404371585,0.7619047619047619,0.608298755186722,0.34375,0.43593519882179677,0.1818181818181818
0.5027322404371585,0.7619047619047619,0.5294605809128632,0.328125,0.4212076583210604,0.213903743315508
0.5081967213114754,0.9047619047619047,0.5917012448132781,0.625,0.5198821796759941,0.3850267379679144
0.5081967213114754,0.9047619047619047,0.4854771784232365,0.5625,0.5073637702503682,0.3315508021390374
0.5136612021857924,0.47619047619047616,0.13278008298755187,0.203125,0.03755522827687776,0.25133689839572193
0.5136612021857924,0.47619047619047616,0.0946058091286307,0.203125,0.05007363770250368,0.2192513368983957
0.5191256830601093,0.5714285714285714,0.036514522821576766,0.03125,0.005891016200294551,0.106951871657754
0.5191256830601093,0.5714285714285714,0.023236514522821577,0.0625,0.005154639175257732,0.11229946524064169
0.5245901639344263,1.0,0.005809128630705391,0.0625,0.004418262150220913,0.2941176470588235
0.5245901639344263,1.0,0.014937759336099584,0.046875,0.0022091310751104565,0.2994652406417112
0.5300546448087432,0.19047619047619047,0.3643153526970954,0.5625,0.3321060382916053,0.3368983957219251
0.5300546448087432,0.19047619047619047,0.29211618257261407,0.5,0.2658321060382916,0.3262032085561497
0.5355191256830601,0.19047619047619047,0.5543568464730292,0.703125,0.32547864506627394,0.3315508021390374
0.5355191256830601,0.19047619047619047,0.42323651452282157,0.578125,0.2709867452135493,0.3315508021390374
0.5409836065573771,0.7142857142857142,0.044813278008298756,0.15625,0.020618556701030924,0.2834224598930481
0.5409836065573771,0.7142857142857142,0.039834024896265564,0.140625,0.020618556701030924,0.2566844919786096
0.546448087431694,0.8095238095238095,0.10954356846473029,0.171875,0.04786450662739322,0.3262032085561497
0.546448087431694,0.8095238095238095,0.061410788381742736,0.140625,0.038291605301914576,0.41711229946524064
0.5519125683060109,0.9047619047619047,0.7261410788381742,0.859375,0.4845360824742268,0.3582887700534759
0.5519125683060109,0.9047619047619047,0.6381742738589212,0.8125,0.45508100147275404,0.3368983957219251
0.5573770491803278,0.8571428571428571,0.03319502074688796,0.03125,0.004418262150220913,0.2085561497326203
0.5573770491803278,0.8571428571428571,0.032365145228215764,0.03125,0.003681885125184094,0.2299465240641711
0.5628415300546448,0.9047619047619047,0.5311203319502075,0.609375,0.605301914580265,0.3368983957219251
0.5628415300546448,0.9047619047619047,0.4755186721991701,0.578125,0.5765832106038291,0.3368983957219251
0.5683060109289617,0.19047619047619047,0.0962655601659751,0.078125,0.047128129602356406,0.2032085561497326
0.5683060109289617,0.19047619047619047,0.08630705394190871,0.046875,0.05228276877761413,0.1925133689839572
0.5737704918032787,0.09523809523809523,0.1286307053941909,0.1875,0.032400589101620025,0.2620320855614973
0.5737704918032787,0.09523809523809523,0.11286307053941907,0.171875,0.025036818851251842,0.25133689839572193
0.5792349726775956,0.38095238095238093,0.27717842323651454,0.375,0.07952871870397644,0.1497326203208556
0.5792349726775956,0.38095238095238093,0.23817427385892115,0.328125,0.06848306332842416,0.24064171122994651
0.5846994535519126,0.23809523809523808,0.23983402489626554,0.1875,0.047128129602356406,0.2620320855614973
0.5846994535519126,0.23809523809523808,0.1759336099585062,0.25,0.03313696612665685,0.2887700534759358
0.5901639344262295,0.8571428571428571,0.07717842323651453,0.09375,0.003681885125184094,0.1978609625668449
0.5901639344262295,0.8571428571428571,0.022406639004149374,0.078125,0.0029455081001472753,0.1871657754010695
0.5956284153005464,0.47619047619047616,0.2074688796680498,0.203125,0.0662739322533137,0.2459893048128342
0.5956284153005464,0.47619047619047616,0.187551867219917,0.21875,0.053019145802650956,0.2566844919786096
0.6010928961748634,0.19047619047619047,0.6398340248962656,0.671875,0.3019145802650957,0.3315508021390374
0.6010928961748634,0.19047619047619047,0.5078838174273859,0.625,0.23269513991163476,0.3315508021390374
0.6065573770491803,0.7142857142857142,0.4182572614107884,0.203125,0.19366715758468336,0.2192513368983957
0.6065573770491803,0.7142857142857142,0.3493775933609959,0.171875,0.1796759941089838,0.2245989304812834
0.6120218579234973,0.7619047619047619,0.34771784232365144,0.375,0.19440353460972018,0.27807486631016043
0.6120218579234973,0.7619047619047619,0.3070539419087137,0.375,0.15832106038291605,0.27807486631016043
0.6174863387978142,0.8095238095238095,0.34024896265560167,0.25,0.22312223858615612,0.2352941176470588
0.6174863387978142,0.8095238095238095,0.2672199170124481,0.171875,0.1723122238586156,0.1818181818181818
0.6229508196721312,1.0,0.020746887966804975,0.078125,0.003681885125184094,0.2032085561497326
0.6229508196721312,1.0,0.015767634854771784,0.078125,0.0029455081001472753,0.1978609625668449
0.6284153005464481,0.0,0.02821576763485477,0.140625,0.006627393225331369,0.24064171122994651
0.6284153005464481,0.0,0.023236514522821577,0.125,0.005891016200294551,0.24064171122994651
0.6338797814207651,0.09523809523809523,0.17842323651452283,0.234375,0.08100147275405008,0.2566844919786096
0.6338797814207651,0.09523809523809523,0.13443983402489626,0.203125,0.07290132547864507,0.25133689839572193
0.639344262295082,0.9047619047619047,0.5477178423236515,1.0,0.48674521354933725,0.3850267379679144
0.639344262295082,0.9047619047619047,0.4506224066390041,0.96875,0.4072164948453608,0.39037433155080214
0.644808743169399,0.9047619047619047,0.7278008298755188,0.734375,0.7187039764359352,0.320855614973262
0.644808743169399,0.9047619047619047,0.6091286307053942,0.703125,0.6840942562592047,0.3262032085561497
0.6502732240437158,0.8571428571428571,0.07634854771784233,0.046875,0.004418262150220913,0.1871657754010695
0.6502732240437158,0.8571428571428571,0.06058091286307054,0.046875,0.004418262150220913,0.1871657754010695
0.6557377049180327,0.5714285714285714,0.011618257261410789,0.109375,0.0014727540500736377,0.24064171122994651
0.6557377049180327,0.5714285714285714,0.006639004149377591,0.09375,0.0007363770250368188,0.2459893048128342
0.6612021857923497,0.9523809523809523,0.06804979253112034,0.265625,0.011782032400589101,0.3850267379679144
0.6612021857923497,0.9523809523809523,0.06639004149377592,0.265625,0.01251840942562592,0.5454545454545454
0.6666666666666666,0.8095238095238095,0.6141078838174274,0.46875,0.13917525773195877,0.3048128342245989
0.6666666666666666,0.8095238095238095,0.5518672199170125,0.40625,0.11192930780559647,0.2941176470588235
0.6721311475409836,0.09523809523809523,0.13443983402489626,0.21875,0.05670103092783505,0.27807486631016043
0.6721311475409836,0.09523809523809523,0.11950207468879667,0.21875,0.041237113402061855,0.2727272727272727
0.6775956284153005,0.3333333333333333,0.43900414937759336,0.453125,0.12223858615611194,0.3101604278074866
0.6775956284153005,0.3333333333333333,0.38755186721991697,0.40625,0.10972017673048601,0.2941176470588235
0.6830601092896175,0.6666666666666666,0.18672199170124482,0.265625,0.0780559646539028,0.2566844919786096
0.6830601092896175,0.6666666666666666,0.15933609958506223,0.21875,0.06332842415316642,0.2566844919786096
0.6885245901639344,0.6666666666666666,0.13692946058091288,0.234375,0.07511045655375553,0.2245989304812834
0.6885245901639344,0.6666666666666666,0.10373443983402489,0.1875,0.06774668630338734,0.2352941176470588
0.6939890710382514,0.7142857142857142,0.1983402489626556,0.328125,0.10456553755522828,0.2727272727272727
0.6939890710382514,0.7142857142857142,0.183402489626556,0.296875,0.09204712812960236,0.2727272727272727
0.6994535519125683,0.2857142857142857,0.03402489626556016,0.03125,0.0007363770250368188,0.1818181818181818
0.6994535519125683,0.2857142857142857,0.023236514522821577,0.015625,0.0,0.17112299465240638
0.7049180327868853,0.8571428571428571,0.014107883817427384,0.03125,0.005154639175257732,0.1925133689839572
0.7049180327868853,0.8571428571428571,0.010788381742738586,0.015625,0.005154639175257732,0.160427807486631
0.7103825136612022,0.047619047619047616,0.046473029045643155,0.078125,0.013991163475699559,0.16577540106951869
0.7103825136612022,0.047619047619047616,0.039834024896265564,0.046875,0.013254786450662739,0.12299465240641708
0.7158469945355191,0.9523809523809523,0.05560165975103735,0.15625,0.005891016200294551,1.0
0.7158469945355191,0.9523809523809523,0.04730290456431535,0.125,0.005154639175257732,0.5294117647058824
0.7213114754098361,0.23809523809523808,0.015767634854771784,0.0,0.009572901325478644,0.1978609625668449
0.7213114754098361,0.23809523809523808,0.011618257261410789,0.0,0.007363770250368188,0.2085561497326203
0.726775956284153,0.2857142857142857,0.11618257261410786,0.015625,0.019882179675994108,0.160427807486631
0.726775956284153,0.2857142857142857,0.10456431535269708,0.015625,0.014727540500736375,0.1764705882352941
0.73224043715847,0.2857142857142857,0.08630705394190871,0.046875,0.01840942562592047,0.1336898395721925
0.73224043715847,0.2857142857142857,0.056431535269709544,0.046875,0.013991163475699559,0.1550802139037433
0.7377049180327869,0.2857142857142857,0.0755186721991701,0.046875,0.016936671575846836,0.1818181818181818
0.7377049180327869,0.2857142857142857,0.05560165975103735,0.078125,0.011782032400589101,0.1925133689839572
0.7431693989071039,0.19047619047619047,0.5070539419087138,0.578125,0.27319587628865977,0.3155080213903743
0.7431693989071039,0.19047619047619047,0.3136929460580913,0.484375,0.20103092783505155,0.3155080213903743
0.7486338797814208,0.047619047619047616,0.12199170124481329,0.0625,0.07879234167893961,0.25133689839572193
0.7486338797814208,0.047619047619047616,0.11950207468879667,0.046875,0.08321060382916054,0.213903743315508
0.7540983606557377,0.047619047619047616,0.14854771784232365,0.140625,0.04491899852724595,0.1764705882352941
0.7540983606557377,0.047619047619047616,0.13112033195020745,0.125,0.045655375552282766,0.1925133689839572
0.7595628415300546,0.6190476190476191,0.12448132780082988,0.515625,0.041237113402061855,0.2192513368983957
0.7595628415300546,0.6190476190476191,0.11203319502074688,0.46875,0.03166421207658321,0.2245989304812834
